Name, Active, Active Count, Front Magnetron 1, Front Magnetron 2, Front Magnetron 3, Back Magnetron 4, Back Magnetron 5, Back Magnetron 6, Power Front, Power Front Mode, Power Back, Power Back Mode, Frequency Front, Frequency Back, Reverse Time Front, Reverse Time Back, Stabilization, O2SCCM, AirFrontSCCM, AirBackSCCM, Pressure, PercentO2, PIDControl, Pre PID, Proportional, Integral, Derivative, Sample Rate, Deposit Time Front, Deposit Time Back, Pre Burn, Condition Target, Thickness Rate
HI FB LOW PWR HEAT TEST,OFF,-1.00000E+0,OFF,OFF,ON,OFF,OFF,ON,780,1,750,1,350,350,4,4,20,130,500,500,1734,0,OFF,OFF,0.0,0,0,0,0,0,0,OFF,135,1400,1400
HI  F B 100 20,OFF,0.00000E+0,OFF,OFF,ON,OFF,OFF,ON,1100,1,1120,1,350,350,4,4,20,205,1000,1000,1734,0,OFF,OFF,0.0,0,0,0,0,0,10,OFF,200,1400,1500
,OFF,0.00000E+0,OFF,OFF,OFF,OFF,OFF,OFF,0,1,0,1,0,0,0,0,0,0,0,0,0,0,OFF,OFF,0.0,0,0,0,0,0,0,OFF,100,1400,1500
,OFF,-1.00000E+0,OFF,OFF,OFF,OFF,OFF,OFF,0,1,0,1,0,0,0,0,0,0,0,0,0,0,OFF,OFF,0.0,0,0,0,0,0,0,OFF,100,1400,1500
,OFF,0.00000E+0,OFF,OFF,OFF,OFF,OFF,OFF,0,1,0,1,0,0,0,0,0,0,0,0,0,0,OFF,OFF,0.0,0,0,0,0,0,0,OFF,100,1400,1500
HI   F  B TEST,OFF,0.00000E+0,OFF,OFF,ON,OFF,OFF,ON,945,1,935,1,350,350,4,4,20,170,800,800,1734,0,OFF,OFF,0.0,0,0,0,0,0,10,OFF,200,1400,1500
LO   F  B TEST,ON,-4.00001E+0,OFF,ON,OFF,OFF,ON,OFF,980,1,905,1,350,350,6,6,20,160,400,400,1734,0,OFF,OFF,0.0,0,0,0,0,0,0,OFF,110,1300,1400
LO   F  B,ON,2.00000E+0,OFF,ON,OFF,OFF,ON,OFF,798,1,955,1,350,350,6,6,20,165,285,310,1734,0,OFF,OFF,0.0,0,0,0,0,0,0,OFF,110,1300,1400
HI   F  B,ON,2.00000E+0,OFF,OFF,ON,OFF,OFF,ON,888,1,1012,1,350,350,4,4,20,205,1000,1000,1734,0,OFF,OFF,0.0,0,0,0,0,0,0,OFF,200,1400,1500
LO   F,ON,1.00000E+0,OFF,ON,OFF,OFF,OFF,OFF,960,1,0,0,350,350,6,4,20,90,500,0,1695,0,OFF,OFF,0.0,0,0,0,0,0,0,OFF,110,1300,1400
HI   F,ON,1.00000E+0,OFF,OFF,ON,OFF,OFF,OFF,951,1,0,0,350,0,4,0,20,110,1000,0,1309,5,OFF,OFF,0.0,0,0,0,0,0,0,OFF,200,1400,1500
LO  B,ON,-1.00000E+0,OFF,OFF,OFF,OFF,ON,OFF,0,1,951,1,350,350,5,5,20,100,0,500,1695,0,OFF,OFF,0.0,0,0,0,0,0,0,OFF,110,1300,1400
HI  B,ON,0.00000E+0,OFF,OFF,OFF,OFF,OFF,ON,0,1,940,1,350,350,4,4,20,110,0,1000,1309,5,OFF,OFF,0.0,0,0,0,0,0,0,OFF,200,1400,1500
,OFF,0.00000E+0,OFF,OFF,OFF,OFF,OFF,OFF,0,1,0,1,0,0,0,0,0,0,0,0,0,0,OFF,OFF,0.0,0,0,0,0,0,0,OFF,100,1400,1500
LO   F  B SPIN,OFF,-9.00000E+0,OFF,ON,OFF,OFF,ON,OFF,1050,1,935,1,350,350,6,6,20,180,285,310,1734,0,OFF,OFF,0.0,0,0,0,0,0,0,OFF,110,1300,1400
HI   F  B SPIN,OFF,-1.00000E+0,OFF,OFF,ON,OFF,OFF,ON,888,1,986,1,350,350,4,4,20,205,1000,1000,1734,0,OFF,OFF,0.0,0,0,0,0,0,10,OFF,200,1400,1500
LO FB TEST,OFF,0.00000E+0,OFF,ON,OFF,OFF,ON,OFF,840,1,950,1,350,350,6,6,20,165,295,320,1734,0,OFF,OFF,0.0,0,0,0,0,0,0,OFF,110,1300,1400
HI F B TEST,OFF,0.00000E+0,OFF,OFF,ON,OFF,OFF,ON,888,1,1012,1,350,350,4,4,20,205,900,900,1734,0,OFF,OFF,0.0,0,0,0,0,0,0,OFF,200,1400,1500
HI SLOW F B,OFF,0.00000E+0,OFF,OFF,ON,OFF,OFF,ON,500,1,450,1,350,350,6,4,20,100,350,350,1734,0,OFF,OFF,0.0,0,0,0,0,0,10,OFF,70,1400,1500
CR COND 1,OFF,0.00000E+0,ON,OFF,OFF,OFF,OFF,OFF,400,1,0,1,350,350,4,4,0,0,400,400,1396,0,OFF,OFF,0.0,0,0,0,0,0,0,OFF,100,1400,1500
CR COND 2,OFF,0.00000E+0,ON,OFF,OFF,ON,OFF,OFF,500,1,0,1,350,350,4,4,0,0,400,400,0,0,OFF,OFF,0.0,0,0,0,0,0,0,OFF,100,1400,1500
CR COND 3,OFF,0.00000E+0,ON,OFF,OFF,ON,OFF,OFF,300,1,0,1,350,350,4,4,0,0,400,400,0,0,OFF,OFF,0.0,0,0,0,0,0,0,OFF,100,1400,1500
ZR F-B COND 1,OFF,0.00000E+0,OFF,OFF,ON,OFF,OFF,ON,450,1,450,1,350,350,4,4,0,0,750,750,0,0,OFF,OFF,0.0,0,0,0,0,0,0,OFF,100,1400,1500
ZR F-B COND 2,OFF,0.00000E+0,OFF,OFF,ON,OFF,OFF,ON,862,1,879,1,350,350,4,4,0,0,700,700,0,0,OFF,OFF,0.0,0,0,0,0,0,0,OFF,100,1400,1500
ZRO2 F-B COND 3,OFF,0.00000E+0,OFF,OFF,ON,OFF,OFF,ON,862,1,879,1,350,350,4,4,0,190,800,800,0,0,OFF,OFF,0.0,0,0,0,0,0,0,OFF,100,1400,1500
,OFF,-2.00000E+0,OFF,OFF,OFF,OFF,OFF,OFF,0,1,0,1,0,0,0,0,0,0,0,0,0,0,OFF,OFF,0.0,0,0,0,0,0,0,OFF,100,1400,1500
SI TARGET F-B COND 1,OFF,0.00000E+0,OFF,ON,OFF,OFF,ON,OFF,400,1,400,1,350,350,6,6,0,0,600,600,0,0,OFF,OFF,0.0,0,0,0,0,0,0,OFF,100,1400,1500
SI TARGET F-B COND 2,OFF,0.00000E+0,OFF,ON,OFF,OFF,ON,OFF,600,1,600,1,350,350,6,6,0,0,600,600,0,0,OFF,OFF,0.0,0,0,0,0,0,0,OFF,100,1400,1500
SI TARGET F-B COND 3,OFF,0.00000E+0,OFF,ON,OFF,OFF,ON,OFF,750,1,750,1,350,350,6,6,0,0,600,600,0,0,OFF,OFF,0.0,0,0,0,0,0,0,OFF,100,1400,1500
SI TARGET F-B COND 4,OFF,0.00000E+0,OFF,ON,OFF,OFF,ON,OFF,889,1,876,1,350,350,6,6,20,0,350,350,0,0,OFF,OFF,0.0,0,0,0,0,0,0,OFF,100,1400,1500
SIO2 COND F-B 5,ON,-2.00000E+0,OFF,ON,OFF,OFF,ON,OFF,900,1,900,1,350,350,5,5,20,160,350,350,0,0,OFF,OFF,0.0,0,0,0,0,0,10,OFF,100,1400,1500
,OFF,0.00000E+0,OFF,OFF,OFF,OFF,OFF,OFF,0,1,0,1,0,0,0,0,0,0,0,0,0,0,OFF,OFF,0.0,0,0,0,0,0,0,OFF,100,1400,1500
,OFF,0.00000E+0,OFF,OFF,OFF,OFF,OFF,OFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OFF,OFF,0.0,0,0,0,0,0,0,OFF,0,0,0
