DateTime, PowerF, PowerF_1, PowerF_2, PowerB, PowerB_1, PowerB_2, TimeF, TimeF_1, TimeF_2, TimeB, TimeB_1, TimeB_2
01/23/2015 16:39:31, 000, 990, 945, 000, 985, 005, 100, 096, 100, 100, 100, 100
01/23/2015 16:52:16, 000, 990, 945, 000, 940, 980, 100, 096, 100, 100, 100, 100
01/23/2015 17:28:18, 000, 990, 945, 000, 940, 900, 100, 096, 100, 100, 100, 100
01/23/2015 18:18:25, 000, 990, 945, 000, 900, 900, 100, 096, 100, 100, 100, 100
01/23/2015 18:28:15, 000, 990, 945, 000, 920, 920, 100, 096, 100, 100, 100, 100
01/24/2015 13:50:28, 000, 970, 925, 000, 945, 945, 100, 096, 100, 100, 100, 100
01/27/2015 09:33:21, 000, 950, 915, 000, 900, 945, 100, 096, 100, 100, 100, 100
01/27/2015 09:44:06, 000, 950, 935, 000, 900, 995, 100, 096, 100, 100, 100, 100
01/27/2015 09:54:20, 000, 000, 935, 000, 740, 995, 100, 096, 100, 100, 100, 100
01/27/2015 10:06:54, 000, 000, 935, 000, 950, 995, 100, 096, 100, 100, 100, 100
01/27/2015 10:16:25, 000, 000, 935, 000, 750, 995, 100, 096, 100, 100, 100, 100
01/27/2015 10:33:51, 000, 000, 935, 000, 650, 995, 100, 096, 100, 100, 100, 100
01/27/2015 10:47:30, 000, 990, 925, 000, 060, 090, 100, 096, 100, 100, 100, 100
01/27/2015 10:58:42, 000, 980, 915, 000, 000, 050, 100, 096, 100, 100, 100, 100
01/27/2015 11:23:36, 000, 980, 915, 000, 940, 050, 100, 096, 100, 100, 100, 100
01/27/2015 11:24:35, 000, 965, 900, 000, 940, 030, 100, 096, 100, 100, 100, 100
01/27/2015 11:39:54, 000, 995, 900, 000, 000, 030, 100, 096, 100, 100, 100, 100
01/27/2015 12:02:32, 000, 980, 900, 000, 970, 030, 100, 096, 100, 100, 100, 100
01/27/2015 12:14:33, 000, 980, 900, 000, 940, 020, 100, 096, 100, 100, 100, 100
01/27/2015 20:22:28, 000, 050, 900, 000, 030, 020, 100, 096, 100, 100, 100, 100
01/27/2015 20:33:08, 000, 050, 910, 000, 030, 030, 100, 096, 100, 100, 100, 100
01/27/2015 20:41:02, 000, 100, 910, 000, 100, 030, 100, 096, 100, 100, 100, 100
01/28/2015 14:31:54, 000, 140, 910, 000, 100, 030, 100, 096, 100, 100, 100, 100
01/28/2015 18:55:20, 000, 050, 910, 000, 100, 030, 100, 096, 100, 100, 100, 100
