DateTime, PowerF, PowerF_1, PowerF_2, PowerB, PowerB_1, PowerB_2, TimeF, TimeF_1, TimeF_2, TimeB, TimeB_1, TimeB_2
10/17/2014 15:59:51, 000, 060, 105, 000, 965, 060, 100, 096, 100, 100, 100, 100
10/17/2014 16:11:36, 000, 050, 005, 000, 960, 060, 100, 096, 100, 100, 100, 100
10/17/2014 16:23:03, 000, 000, 005, 000, 960, 060, 100, 096, 100, 100, 100, 100
10/17/2014 16:47:04, 000, 020, 025, 000, 960, 060, 100, 096, 100, 100, 100, 100
10/17/2014 16:59:33, 000, 030, 035, 000, 960, 060, 100, 096, 100, 100, 100, 100
10/20/2014 15:55:30, 000, 990, 005, 000, 950, 050, 100, 096, 100, 100, 100, 100
10/21/2014 14:33:43, 000, 005, 020, 000, 950, 050, 100, 096, 100, 100, 100, 100
10/22/2014 11:05:36, 000, 980, 000, 000, 940, 040, 100, 096, 100, 100, 100, 100
10/22/2014 13:50:11, 000, 970, 020, 000, 960, 060, 100, 096, 100, 100, 100, 100
10/22/2014 14:04:49, 000, 990, 040, 000, 970, 070, 100, 096, 100, 100, 100, 100
10/22/2014 14:15:03, 000, 000, 050, 000, 975, 075, 100, 096, 100, 100, 100, 100
10/23/2014 11:57:50, 000, 995, 050, 000, 970, 070, 100, 096, 100, 100, 100, 100
10/24/2014 10:27:55, 000, 995, 050, 000, 950, 070, 100, 096, 100, 100, 100, 100
10/24/2014 10:36:46, 000, 005, 060, 000, 950, 070, 100, 096, 100, 100, 100, 100
10/24/2014 10:56:24, 000, 015, 070, 000, 950, 070, 100, 096, 100, 100, 100, 100
10/25/2014 10:07:21, 000, 000, 070, 000, 950, 070, 100, 096, 100, 100, 100, 100
10/25/2014 11:13:20, 000, 960, 030, 000, 950, 070, 100, 096, 100, 100, 100, 100
10/25/2014 11:38:22, 000, 940, 010, 000, 950, 070, 100, 096, 100, 100, 100, 100
10/27/2014 16:45:49, 000, 930, 000, 000, 960, 080, 100, 096, 100, 100, 100, 100
10/27/2014 16:56:48, 000, 930, 000, 000, 970, 090, 100, 096, 100, 100, 100, 100
10/28/2014 16:39:35, 000, 980, 050, 000, 970, 090, 100, 096, 100, 100, 100, 100
10/28/2014 16:39:49, 000, 980, 050, 000, 970, 090, 100, 096, 100, 100, 100, 100
10/28/2014 17:02:01, 000, 995, 065, 000, 970, 090, 100, 096, 100, 100, 100, 100
10/28/2014 17:16:13, 000, 005, 075, 000, 970, 090, 100, 096, 100, 100, 100, 100
10/30/2014 10:33:55, 000, 985, 055, 000, 945, 070, 100, 096, 100, 100, 100, 100
10/30/2014 15:30:30, 000, 000, 070, 000, 965, 090, 100, 096, 100, 100, 100, 100
10/30/2014 15:41:46, 000, 010, 080, 000, 965, 090, 100, 096, 100, 100, 100, 100
10/30/2014 15:52:39, 000, 010, 080, 000, 970, 095, 100, 096, 100, 100, 100, 100
10/31/2014 16:20:09, 000, 020, 090, 000, 965, 095, 100, 096, 100, 100, 100, 100
10/31/2014 16:30:47, 000, 025, 095, 000, 965, 095, 100, 096, 100, 100, 100, 100
11/01/2014 10:43:35, 000, 975, 045, 000, 955, 085, 100, 096, 100, 100, 100, 100
11/01/2014 10:59:46, 000, 965, 035, 000, 960, 090, 100, 096, 100, 100, 100, 100
11/01/2014 11:17:11, 000, 950, 020, 000, 965, 095, 100, 096, 100, 100, 100, 100
11/03/2014 12:39:26, 000, 960, 030, 000, 965, 095, 100, 096, 100, 100, 100, 100
11/03/2014 12:39:37, 000, 960, 030, 000, 950, 080, 100, 096, 100, 100, 100, 100
11/03/2014 13:11:59, 000, 970, 040, 000, 950, 080, 100, 096, 100, 100, 100, 100
11/03/2014 17:33:09, 000, 000, 070, 000, 970, 100, 100, 096, 100, 100, 100, 100
11/03/2014 17:46:15, 000, 010, 080, 000, 980, 110, 100, 096, 100, 100, 100, 100
11/03/2014 18:01:18, 000, 040, 080, 000, 030, 110, 100, 096, 100, 100, 100, 100
11/03/2014 18:01:30, 000, 040, 080, 000, 030, 110, 100, 096, 100, 100, 100, 100
11/04/2014 14:24:51, 000, 030, 080, 000, 000, 110, 100, 096, 100, 100, 100, 100
11/04/2014 15:02:48, 000, 050, 100, 000, 990, 110, 100, 096, 100, 100, 100, 100
11/04/2014 16:46:19, 000, 040, 100, 000, 975, 110, 100, 096, 100, 100, 100, 100
11/05/2014 15:36:16, 000, 040, 130, 000, 975, 110, 100, 096, 100, 100, 100, 100
11/05/2014 15:37:22, 000, 040, 120, 000, 975, 110, 100, 096, 100, 100, 100, 100
11/06/2014 15:16:38, 000, 030, 120, 000, 975, 110, 100, 096, 100, 100, 100, 100
11/06/2014 15:28:22, 000, 020, 120, 000, 975, 110, 100, 096, 100, 100, 100, 100
11/07/2014 15:06:07, 000, 010, 110, 000, 955, 090, 100, 096, 100, 100, 100, 100
11/08/2014 13:48:01, 000, 010, 110, 000, 965, 100, 100, 096, 100, 100, 100, 100
11/10/2014 12:05:30, 000, 010, 110, 000, 955, 095, 100, 096, 100, 100, 100, 100
11/10/2014 12:06:01, 000, 015, 115, 000, 955, 095, 100, 096, 100, 100, 100, 100
11/10/2014 16:29:48, 000, 015, 115, 000, 965, 105, 100, 096, 100, 100, 100, 100
11/11/2014 13:38:05, 000, 975, 075, 000, 955, 995, 100, 096, 100, 100, 100, 100
