DateTime, PowerF, PowerF_1, PowerF_2, PowerB, PowerB_1, PowerB_2, TimeF, TimeF_1, TimeF_2, TimeB, TimeB_1, TimeB_2
11/12/2014 12:11:03, 000, 015, 090, 000, 000, 065, 100, 100, 100, 100, 100, 100
11/13/2014 12:01:26, 000, 025, 100, 000, 010, 070, 100, 100, 100, 100, 100, 100
11/13/2014 12:42:32, 000, 020, 100, 000, 010, 070, 100, 100, 100, 100, 100, 100
11/13/2014 15:20:29, 000, 015, 100, 000, 015, 070, 100, 100, 100, 100, 100, 100
11/14/2014 10:06:45, 000, 015, 100, 000, 000, 070, 100, 100, 100, 100, 100, 100
11/14/2014 17:06:27, 000, 005, 100, 000, 990, 070, 100, 100, 100, 100, 100, 100
11/17/2014 11:40:34, 000, 020, 110, 000, 005, 080, 100, 100, 100, 100, 100, 100
11/17/2014 12:01:31, 000, 015, 110, 000, 005, 080, 100, 100, 100, 100, 100, 100
11/17/2014 12:03:44, 000, 015, 110, 000, 005, 085, 100, 100, 100, 100, 100, 100
11/17/2014 15:15:10, 000, 010, 110, 000, 000, 080, 100, 100, 100, 100, 100, 100
11/18/2014 09:59:42, 000, 000, 120, 000, 995, 090, 100, 100, 100, 100, 100, 100
11/18/2014 10:40:46, 000, 015, 125, 000, 000, 090, 100, 100, 100, 100, 100, 100
11/18/2014 12:42:23, 000, 010, 155, 000, 000, 080, 100, 100, 100, 100, 100, 100
11/18/2014 12:57:33, 000, 020, 155, 000, 985, 080, 100, 100, 100, 100, 100, 100
11/18/2014 14:23:35, 000, 005, 175, 000, 975, 070, 100, 100, 100, 100, 100, 100
11/18/2014 14:39:41, 000, 010, 180, 000, 975, 070, 100, 100, 100, 100, 100, 100
11/18/2014 15:06:23, 000, 015, 180, 000, 980, 070, 100, 100, 100, 100, 100, 100
11/19/2014 10:45:29, 000, 015, 175, 000, 990, 070, 100, 100, 100, 100, 100, 100
11/19/2014 11:35:47, 000, 020, 175, 000, 990, 070, 100, 100, 100, 100, 100, 100
11/19/2014 15:11:35, 000, 005, 175, 000, 980, 070, 100, 100, 100, 100, 100, 100
11/19/2014 15:22:21, 000, 005, 175, 000, 985, 070, 100, 100, 100, 100, 100, 100
11/20/2014 10:13:53, 000, 005, 175, 000, 985, 085, 100, 100, 100, 100, 100, 100
11/20/2014 14:01:01, 000, 005, 200, 000, 985, 085, 100, 100, 100, 100, 100, 100
11/20/2014 14:01:07, 000, 005, 100, 000, 985, 085, 100, 100, 100, 100, 100, 100
11/20/2014 15:26:32, 000, 020, 135, 000, 000, 105, 100, 100, 100, 100, 100, 100
11/20/2014 15:48:22, 000, 005, 150, 000, 985, 120, 100, 100, 100, 100, 100, 100
11/20/2014 16:05:16, 000, 010, 155, 000, 985, 125, 100, 100, 100, 100, 100, 100
11/20/2014 21:38:04, 000, 010, 120, 000, 985, 090, 100, 100, 100, 100, 100, 100
11/20/2014 22:00:44, 000, 980, 100, 000, 985, 090, 100, 100, 100, 100, 100, 100
11/21/2014 18:28:36, 000, 000, 100, 000, 000, 090, 100, 100, 100, 100, 100, 100
11/22/2014 17:24:01, 000, 000, 150, 000, 000, 110, 100, 100, 100, 100, 100, 100
11/22/2014 17:37:25, 000, 000, 170, 000, 000, 120, 100, 100, 100, 100, 100, 100
11/22/2014 18:26:31, 000, 000, 190, 000, 000, 140, 100, 100, 100, 100, 100, 100
11/22/2014 20:43:12, 000, 050, 190, 000, 050, 140, 100, 100, 100, 100, 100, 100
11/23/2014 21:59:25, 000, 000, 190, 000, 050, 140, 100, 100, 100, 100, 100, 100
