DateTime, PowerF, PowerF_1, PowerF_2, PowerB, PowerB_1, PowerB_2, TimeF, TimeF_1, TimeF_2, TimeB, TimeB_1, TimeB_2
02/12/2015 12:19:38, 000, 965, 015, 000, 950, 975, 100, 100, 100, 100, 100, 100
02/12/2015 12:28:14, 000, 955, 015, 000, 940, 975, 100, 100, 100, 100, 100, 100
02/12/2015 12:36:45, 000, 950, 015, 000, 930, 975, 100, 100, 100, 100, 100, 100
02/12/2015 14:34:16, 000, 950, 015, 000, 930, 975, 100, 100, 100, 100, 100, 100
02/12/2015 18:34:49, 000, 950, 055, 000, 930, 015, 100, 100, 100, 100, 100, 100
02/12/2015 18:48:01, 000, 940, 045, 000, 920, 005, 100, 100, 100, 100, 100, 100
02/12/2015 19:29:07, 000, 930, 035, 000, 910, 995, 100, 100, 100, 100, 100, 100
02/12/2015 19:39:43, 000, 930, 035, 000, 910, 995, 100, 100, 100, 100, 100, 100
02/13/2015 00:34:01, 000, 930, 035, 000, 910, 995, 100, 100, 100, 100, 100, 100
02/13/2015 07:45:04, 000, 930, 035, 000, 910, 995, 100, 100, 100, 100, 100, 100
02/13/2015 11:09:11, 000, 930, 035, 000, 910, 995, 100, 100, 100, 100, 100, 100
02/13/2015 11:09:41, 000, 930, 035, 000, 910, 995, 100, 100, 100, 100, 100, 100
02/13/2015 12:47:16, 000, 950, 055, 000, 930, 015, 100, 100, 100, 100, 100, 100
02/13/2015 13:28:16, 000, 970, 075, 000, 950, 035, 100, 100, 100, 100, 100, 100
02/13/2015 13:30:23, 000, 970, 075, 000, 950, 035, 100, 100, 100, 100, 100, 100
02/13/2015 17:14:01, 000, 960, 075, 000, 935, 040, 100, 100, 100, 100, 100, 100
02/13/2015 17:32:00, 000, 960, 075, 000, 930, 035, 100, 100, 100, 100, 100, 100
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
